#file;iso639-3;language;;Germanic?;;books;36
xml/aai-AAINT.xml;aai;Arifama-Miniafia;;;;;
xml/acf-ACFNT.xml;acf;Creole French, Saint Lucian;;;;;
xml/ach-B85.xml;ach;Acholi language;;;;;
xml/acn-NGCL.xml;acn;Achang language;;;;;
xml/acr-ACRNNT.xml;acr;Achi;;;;;
xml/acr-ACRNT.xml;acr;Achi;;;;;
xml/acr-ACRTNT.xml;acr;Achi;;;;;
xml/acu-ACUNT.xml;acu;Achuar-Shiwiar;;;;;
xml/afr-ABA.xml;afr;Afrikaans;;y;;;
xml/afr-AFR53.xml;afr;Afrikaans;;y;;;
xml/afr-AFR83.xml;afr;Afrikaans;;y;;;
xml/agr-AGRNTPO.xml;agr;Aguaruna language;;;;;
xml/agu-AGUBI.xml;agu;Aguacateco;;;;;
xml/agu-AGUNT.xml;agu;Aguacateco;;;;;
xml/agw-KCB.xml;agw;Kahua language;;;;;
xml/ake-AKENT.xml;ake;Akawaio language;;;;;
xml/alb-ALNT.xml;alb;;;;;;
xml/alp-ALPNT.xml;alp;Alune;;;;;
xml/alq-ALGNT.xml;alq;Algonquin language;;;;;
xml/ame-AMENT.xml;ame;Yanesha' language;;;;;
xml/amr-AMRNT.xml;amr;Amarakaeri language;;;;;
xml/amu-AMUNT.xml;amu;Amuzgo, Guerrero;;;;;
xml/anv-ANVNT.xml;anv;Denya language;;;;;
xml/apn-APNNT.xml;apn;Apinayé language;;;;;
xml/apu-APUNT.xml;apu;Apurinã language;;;;;
xml/apw-APWNT.xml;apw;Apache, Western;;;;;
xml/apy-APYNT.xml;apy;Apalaí language;;;;;
xml/arb-AVDDV.xml;arb;Arabic, Standard;;;;;
xml/arb-AVD.xml;arb;Arabic, Standard;;;;;
xml/arb-GNA93.xml;arb;Arabic, Standard;;;;;
xml/arl-ARLNT.xml;arl;Arabela language;;;;;
xml/arn-ARNNT.xml;arn;Araucanian;;;;;
xml/ary-MSTD.xml;ary;Arabic, Moroccan;;;;;
xml/atg-ATGNT.xml;atg;Ivbie North-Okpela-Arhe;;;;;
xml/auc-AUCNT.xml;auc;Huaorani language;;;;;
xml/auy-AUYNT.xml;auy;Awiyaana;;;;;
xml/ayr-AYOP.xml;ayr;Aymara, Central;;;;;
xml/azg-AZGNT.xml;azg;Amuzgo, San Pedro Amuzgos;;;;;
xml/azz-AZZNT.xml;azz;Highland Puebla Nahuatl;;;;;
xml/ban-BAN.xml;ban;Balinese language;;;;;
xml/bao-BAONT.xml;bao;Waimaha;;;;;
xml/bbc-BBC.xml;bbc;Batak Toba;;;;;
xml/ben-MBCL.xml;ben;Bengali language;;;;;
xml/ben-SBCL.xml;ben;Bengali language;;;;;
xml/bjr-BJRNT.xml;bjr;Binumarien;;;;;
xml/bjv-BJVNT.xml;bjv;Bedjond;;;;;
xml/bkq-BKQNT.xml;bkq;Bakairí;;;;;
xml/blz-BLZNT.xml;blz;Balantak;;;;;
xml/bmb-NTB.xml;bmb;Bembe language;;;;;
xml/bmr-BMRNT.xml;bmr;Muinane language;;;;;
xml/bnp-BNPNTPO.xml;bnp;Bola;;;;;
xml/boa-BOANT.xml;boa;Bora language;;;;;
xml/box-BOXNT.xml;box;Buamu;;;;;
xml/bsn-BSNNT.xml;bsn;Barasana language;;;;;
xml/bss-BSSNT.xml;bss;Akoose;;;;;
xml/bth-TBV.xml;bth;Biatah Bidayuh;;;;;
xml/bts-BTS.xml;bts;Batak Simalungun;;;;;
xml/btx-BTX.xml;btx;Batak Karo language;;;;;
xml/bum-BULDCB.xml;bum;Bulu;;;;;
xml/bzd-BZDNTPO.xml;bzd;Bribri language;;;;;
xml/bzd-BZDNT.xml;bzd;Bribri language;;;;;
xml/bzj-BZJNT.xml;bzj;Belize Kriol English;;y;;;
xml/caa-CAANT.xml;caa;Ch’orti’ language;;;;;
xml/cab-CABNT.xml;cab;Garifuna language;;;;;
xml/cac-CSS.xml;cac;Chuj language;;;;;
xml/caf-CAFNT.xml;caf;Carrier, Southern;;;;;
xml/cak-CAKCNT.xml;cak;Cakchiquel;;;;;
xml/cak-CAKENT.xml;cak;Cakchiquel;;;;;
xml/cak-CAKNT.xml;cak;Cakchiquel;;;;;
xml/cak-CAKSNT.xml;cak;Cakchiquel;;;;;
xml/cak-CAKWNT.xml;cak;Cakchiquel;;;;;
xml/cak-CAKYNT.xml;cak;Cakchiquel;;;;;
xml/cak-KQC.xml;cak;Cakchiquel;;;;;
xml/cao-CAONT.xml;cao;Chácobo language;;;;;
xml/cap-CAPNT.xml;cap;Chipaya language;;;;;
xml/cap-CHIPBO.xml;cap;Chipaya language;;;;;
xml/car-CARNT.xml;car;Carib language;;;;;
xml/cat-BCI.xml;cat;Catalan language;;;;;
xml/cav-CAVNT.xml;cav;Cavineña language;;;;;
xml/cax-CAXNT.xml;cax;Chiquitano language;;;;;
xml/cax-CHIQB.xml;cax;Chiquitano language;;;;;
xml/cbc-CBCNT.xml;cbc;Carapana;;;;;
xml/cbi-CBINTPO.xml;cbi;Cha'palaachi language;;;;;
xml/cbr-CBRNTPO.xml;cbr;Cashibo language;;;;;
xml/cbs-CBSNT.xml;cbs;Cashinahua language;;;;;
xml/cbt-CBTNTPO.xml;cbt;Chayahuita language;;;;;
xml/cbu-CBUNT.xml;cbu;Candoshi-Shapra language;;;;;
xml/cco-CCONT.xml;cco;Chinantec, Comaltepec;;;;;
xml/ceb-RCPV.xml;ceb;Cebuano language;;;;;
xml/cfm-FCL.xml;cfm;Chin, Falam;;;;;
xml/chd-CHDNT.xml;chd;Chontal, Highland Oaxaca;;;;;
xml/chf-CHFNT.xml;chf;Chontal Maya language;;;;;
xml/chq-CHQNT.xml;chq;Chinantec, Quiotepec;;;;;
xml/chz-CHZNTPS.xml;chz;Chinantec, Ozumacín;;;;;
xml/cjo-CJONT.xml;cjo;Ashéninka Pajonal;;;;;
xml/cle-CLENT.xml;cle;Chinantec, Lealao;;;;;
xml/cme-CMENT.xml;cme;Cerma language;;;;;
xml/cnh-HCL.xml;cnh;Chin, Haka;;;;;
xml/cni-CNINT.xml;cni;Asháninka language;;;;;
xml/cnl-CNLNT.xml;cnl;Chinantec, Lalana;;;;;
xml/cnm-CSM.xml;cnm;;;;;;
xml/cnt-CNTNT.xml;cnt;Chinantec, Tepetotutla;;;;;
xml/cof-COFNT.xml;cof;Colorado;;;;;
xml/con-CONNT.xml;con;Cofán language;;;;;
xml/cot-COTNT.xml;cot;Caquinte language;;;;;
xml/cpa-CPANT.xml;cpa;Chinantec, Palantla;;;;;
xml/cpb-CPBNT.xml;cpb;Ashéninka, Ucayali-Yurúa;;;;;
xml/cpc-CPCNT.xml;cpc;Ajyíninka Apurucayali;;;;;
xml/cpu-CPUNT.xml;cpu;Ashéninka, Pichis;;;;;
xml/crm-MCNT.xml;crm;Cree, Moose;;;;;
xml/crn-CRNNT.xml;crn;Cora language;;;;;
xml/crt-CHRNT.xml;crt;Chorote, Iyojwa'ja;;;;;
xml/crx-CRXNTPO.xml;crx;Carrier;;;;;
xml/cso-CSONT.xml;cso;Chinantec, Sochiapam;;;;;
xml/csy-SYB.xml;csy;Chin, Siyin;;;;;
xml/cta-CTANT.xml;cta;Chatino, Tataltepec;;;;;
xml/ctd-TDB.xml;ctd;Chin, Tedim;;;;;
xml/ctp-CTPNT.xml;ctp;Chatino, Western Highland;;;;;
xml/ctu-CTUBI.xml;ctu;Ch’ol language;;;;;
xml/ctu-CTUNT.xml;ctu;Ch’ol language;;;;;
xml/cub-CUBNT.xml;cub;Cubeo language;;;;;
xml/cuc-CUCNT.xml;cuc;Chinantec, Usila;;;;;
xml/cui-CUINT.xml;cui;Cuiba language;;;;;
xml/cuk-CUKNT.xml;cuk;Kuna, San Blas;;;;;
xml/cut-CUTNT.xml;cut;Cuicatec, Teutila;;;;;
xml/cux-CUXNT.xml;cux;Cuicatec, Tepeuxila;;;;;
xml/cym-BCN.xml;cym;Welsh language;;;;;
xml/cym-BNET.xml;cym;Welsh language;;;;;
xml/cym-WMB.xml;cym;Welsh language;;;;;
xml/daa-DAANT.xml;daa;Dangaléat language;;;;;
xml/dad-DADNT.xml;dad;Marik language;;;;;
xml/dgr-DOGNT.xml;dgr;Dogrib language;;;;;
xml/dhm-DBNT.xml;dhm;Zemba language;;;;;
xml/dik-DIKNT.xml;dik;Dinka, Southwestern;;;;;
xml/djk-DJKNT.xml;djk;Businenge Tongo;;;;;
xml/djr-DJNT.xml;djr;Djambarrpuyngu;;;;;
xml/dtp-TDVR.xml;dtp;Bidayuh language;;;;;
xml/dwr-DWRENT.xml;dwr;Dawro;;;;;
xml/dwr-DWRNT.xml;dwr;Dawro;;;;;
xml/ell-NTV.xml;ell;Greek;;;;;
xml/ell-TGVD.xml;ell;Greek;;;;;
xml/emp-EMPNTPO.xml;emp;Emberá, Northern;;;;;
xml/eng-AMP.xml;eng;English language;;y;;;
xml/eng-CEVD.xml;eng;English language;;y;;;
xml/eng-CEVUK.xml;eng;English language;;y;;;
xml/eng-CEV.xml;eng;English language;;y;;;
xml/eng-DARBY.xml;eng;English language;;y;;;
xml/eng-ESV.xml;eng;English language;;y;;;
xml/eng-GNBDC.xml;eng;English language;;y;;;
xml/eng-GNTD.xml;eng;English language;;y;;;
xml/eng-KJVA.xml;eng;English language;;y;;;
xml/eng-KJV.xml;eng;English language;;y;;;
xml/eng-MSG.xml;eng;English language;;y;;;
xml/eng-NASB.xml;eng;English language;;y;;;
xml/eng-NIV.xml;eng;English language;;y;;;
xml/eng-NLT.xml;eng;English language;;y;;;
xml/eng-NRSV.xml;eng;English language;;y;;;
xml/eng-RSV.xml;eng;English language;;y;;;
xml/eng-RV1885.xml;eng;English language;;y;;;
xml/epo-ESP.xml;epo;Esperanto;;;;;
xml/ese-ESENT.xml;ese;Ese Ejja;;;;;
xml/esk-ESKNT.xml;esk;Inupiatun, Northwest Alaska;;;;;
xml/eus-EAB.xml;eus;Basque language;;;;;
xml/fao-FB.xml;fao;Faroese;;y;;;
xml/fij-FNVDC.xml;fij;Fijian language;;;;;
xml/fij-FOV2.xml;fij;Fijian language;;;;;
xml/fin-FB38.xml;fin;Finnish language;;;;;
xml/fin-FIN92.xml;fin;Finnish language;;;;;
xml/fon-FON.xml;fon;Fon;;;;;
xml/fra-FRC97.xml;fra;French language;;;;;
xml/fra-LSG.xml;fra;French language;;;;;
xml/fra-NBS.xml;fra;French language;;;;;
xml/fra-PDV.xml;fra;French language;;;;;
xml/giz-BEGDC.xml;giz;Giziga, South;;;;;
xml/gkp-KWB.xml;gkp;Guinea Kpelle;;;;;
xml/gle-ABN.xml;gle;Irish language;;;;;
xml/gmv-GMVNT.xml;gmv;Gamo;;;;;
xml/gmv-GMVRNT.xml;gmv;Gamo;;;;;
xml/gng-GNGNT.xml;gng;Ngangam language;;;;;
xml/gnw-GNWNT.xml;gnw;Guaraní, Western Bolivian;;;;;
xml/gof-GOFENT.xml;gof;Gofa;;;;;
xml/gof-GOFNT.xml;gof;Gofa;;;;;
xml/gof-GOFRNT.xml;gof;Gofa;;;;;
xml/grc-NTPT.xml;grc;Ancient Greek;;;;;
xml/grc-SBLGNT.xml;grc;Ancient Greek;;;;;
xml/gub-GUBBI.xml;gub;Guajajára;;;;;
xml/gud-DNT.xml;gud;Dida, Yocoboué;;;;;
xml/gui-GUINT.xml;gui;Eastern Bolivian Guaraní;;;;;
xml/gul-GULNT.xml;gul;Creole English, Sea Island;;y;;;
xml/guo-GUONT.xml;guo;Guayabero language;;;;;
xml/gvl-GUL.xml;gvl;Gulay language;;;;;
xml/gwi-GWINT.xml;gwi;Gwich'in;;;;;
xml/gya-GB11.xml;gya;Gbaya, Northwest;;;;;
xml/gym-GYMNT.xml;gym;Guaymí language;;;;;
xml/gyr-GYOB.xml;gyr;Guarayu language;;;;;
xml/gyr-GYRNT.xml;gyr;Guarayu language;;;;;
xml/hau-HAU.xml;hau;Hausa language;;;;;
xml/hch-HCHNT.xml;hch;Huichol language;;;;;
xml/heb-HRNT.xml;heb;Hebrew;;;;;
xml/hix-HIXNT.xml;hix;Hixkaryána;;;;;
xml/hns-HNSNT.xml;hns;Caribbean Hindustani;;;;;
xml/hop-HOPNT.xml;hop;Hopi language;;;;;
xml/hub-HUBNT.xml;hub;Huambisa language;;;;;
xml/hus-HUSNT.xml;hus;Huastec language;;;;;
xml/huu-HUUNT.xml;huu;Huitoto, Murui;;;;;
xml/huv-HUVNT.xml;huv;Huave, San Mateo Del Mar;;;;;
xml/hwc-HWCNT.xml;hwc;Creole English, Hawai'i;;y;;;
xml/iba-TDIR.xml;iba;Iban language;;;;;
xml/ibo-IGBOB.xml;ibo;Igbo language;;;;;
xml/ign-IGB.xml;ign;Ignaciano;;;;;
xml/ign-IGNNT.xml;ign;Ignaciano;;;;;
xml/ike-EAIB.xml;ike;Eastern Canadian Inuktitut;;;;;
xml/ike-LIB.xml;ike;Eastern Canadian Inuktitut;;;;;
xml/ilo-RIPV.xml;ilo;Ilokano language;;;;;
xml/ind-BIMK.xml;ind;Indonesian language;;;;;
xml/ind-TB.xml;ind;Indonesian language;;;;;
xml/iou-IOUNTPO.xml;iou;Tuma-Irumu;;;;;
xml/ita-DO885.xml;ita;Italian language;;;;;
xml/ita-RDV24.xml;ita;Italian language;;;;;
xml/ium-IUMILAO.xml;ium;Iu Mien;;;;;
xml/ium-IUMINOR.xml;ium;Iu Mien;;;;;
xml/ium-IUMINR.xml;ium;Iu Mien;;;;;
xml/ium-IUMITH.xml;ium;Iu Mien;;;;;
xml/ixl-IXLCNT.xml;ixl;Ixil language;;;;;
xml/ixl-IXLNNT.xml;ixl;Ixil language;;;;;
xml/ixl-IXLNT.xml;ixl;Ixil language;;;;;
xml/jac-JACNT.xml;jac;Jakalteko;;;;;
xml/jam-JNT.xml;jam;Creole English, Jamaican;;y;;;
xml/jav-JAV.xml;jav;Javanese;;;;;
xml/jic-JICNT.xml;jic;Jicaque language;;;;;
xml/jiv-JIVNT.xml;jiv;Shuar language;;;;;
xml/jvn-JVNNT.xml;jvn;Caribbean Javanese;;;;;
xml/kac-JCLB.xml;kac;Jingpho;;;;;
xml/kaq-KAQNT.xml;kaq;Capanahua language;;;;;
xml/kbc-KBCNT.xml;kbc;Kadiwéu;;;;;
xml/kbp-KABI.xml;kbp;Kabiyè;;;;;
xml/kck-KBTP.xml;kck;Kalanga language;;;;;
xml/kdl-KDLNT.xml;kdl;Kimba language;;;;;
xml/kek-KEKB.xml;kek;Kekchí;;;;;
xml/kek-QQC.xml;kek;Kekchí;;;;;
xml/ken-KENNT.xml;ken;Kenyang;;;;;
xml/kgk-KGKNT.xml;kgk;Kaiwá;;;;;
xml/kgp-KGPNT.xml;kgp;Kaingang language;;;;;
xml/khk-MAB2004.xml;khk;Halh Mongolian;;;;;
xml/khm-KHSV.xml;khm;Central Khmer;;;;;
xml/kia-KB.xml;kia;Kim language;;;;;
xml/kin-BIRD.xml;kin;Kinyarwanda;;;;;
xml/kin-BYSB.xml;kin;Kinyarwanda;;;;;
xml/kin-KBNT.xml;kin;Kinyarwanda;;;;;
xml/kjb-KANJ.xml;kjb;Kanjobal;;;;;
xml/kmr-KNTP.xml;kmr;Kurdish, Northern;;;;;
xml/knj-KNJNT.xml;knj;Akatek language;;;;;
xml/kor-NKRV.xml;kor;Korean language;;;;;
xml/kor-RNKSV.xml;kor;Korean language;;;;;
xml/kpj-KPJNT.xml;kpj;Karajá language;;;;;
xml/ksf-BAFNT.xml;ksf;Bafia;;;;;
xml/kss-KBQ.xml;kss;Kisi, Southern;;;;;
xml/kua-OKYB.xml;kua;Kuanyama;;;;;
xml/kvn-KVNNT.xml;kvn;Border Kuna;;;;;
xml/kyz-KYZNT.xml;kyz;Kayabí;;;;;
xml/lac-LACNT.xml;lac;Lacandon language;;;;;
xml/laj-B79.xml;laj;Lango;;;;;
xml/lav-RLB.xml;lav;Latvian;;;;;
xml/leh-LEN03.xml;leh;Lenje;;;;;
xml/leh-LNBD.xml;leh;Lenje;;;;;
xml/lhu-LHBR.xml;lhu;Lahu;;;;;
xml/lif-LIFNT.xml;lif;Limbu language;;;;;
xml/lif-LIMNT.xml;lif;Limbu language;;;;;
xml/lit-LBD.xml;lit;Lithuanian language;;;;;
xml/loz-LOZI09.xml;loz;Lozi language;;;;;
xml/lsi-LCL.xml;lsi;Lashi language;;;;;
xml/lus-MIZ.xml;lus;Lushai;;;;;
xml/maa-MAANT.xml;maa;Mazatec, San Jerónimo Tecóatl;;;;;
xml/maj-MAJNT.xml;maj;Jalapa De Díaz Mazatec;;;;;
xml/mam-MAMNT.xml;mam;Mam language;;;;;
xml/mam-MAMO.xml;mam;Mam language;;;;;
xml/mam-MAMTNT.xml;mam;Mam language;;;;;
xml/maq-MAQNT.xml;maq;Chiquihuitlán Mazatec;;;;;
xml/mau-MAUNT.xml;mau;Huautla Mazatec;;;;;
xml/mav-MAVNT.xml;mav;Mawé language;;;;;
xml/maz-MAZNT.xml;maz;Central Mazahua;;;;;
xml/mbc-MBCNT.xml;mbc;Macushi language;;;;;
xml/mbj-MBJNT.xml;mbj;Nadëb language;;;;;
xml/mbl-MBLNT.xml;mbl;Maxakalí language;;;;;
xml/mcb-MCBNT.xml;mcb;Machiguenga language;;;;;
xml/mcd-MCDNT.xml;mcd;Sharanahua;;;;;
xml/mcf-MCFNT.xml;mcf;Matsés language;;;;;
xml/mck-MBB.xml;mck;Mbunda language;;;;;
xml/mcn-MASSANA.xml;mcn;Masana;;;;;
xml/mco-MCONT.xml;mco;Coatlán Mixe;;;;;
xml/mfe-MKNT.xml;mfe;Morisyen;;;;;
xml/mfk-MOF.xml;mfk;Mofu, North;;;;;
xml/mhx-LHCL.xml;mhx;Lhaovo language;;;;;
xml/mib-MIBNT.xml;mib;Atatláhuca Mixtec;;;;;
xml/mic-MIQNT.xml;mic;Míkmaq language;;;;;
xml/mie-MIENT.xml;mie;Mixtec, Ocotepec;;;;;
